solar_rad,slp,datetime,ts,dewpt,uv,wind_dir,ghi,dhi,precip,pop,ozone,app_temp,clouds_low,clouds_mid,snow_depth,wind_gust_spd,dni,timestamp_utc,timestamp_local,wind_cdir,rh,pod,pres,snow,temp,clouds,vis,clouds_hi,wind_spd,wind_cdir_full,description,code,icon,city,country,lon,lat
385.8265,996,2024-06-16:12,1718539200,63.3,2.6,222,404.83,85.88,0,0,283,115.4,0,0,0,17,726.98,2024-06-16T12:00:00,2024-06-16T17:00:00,SW,22,d,982.5,0,110.9,0,14.9,0,8.1,southwest,Clear Sky,800,c01d,Bahāwalpur,Pakistan,71.6911,29.3544
0,997,2024-06-16:15,1718550000,63.2,0,218,0,0,0,0,284.8,105.5,0,0,0,11.5,0,2024-06-16T15:00:00,2024-06-16T20:00:00,SW,28,n,983,0,102.5,0,14.9,0,4.7,southwest,Clear Sky,800,c01n,Bahāwalpur,Pakistan,71.6911,29.3544
0,998,2024-06-16:18,1718560800,65.8,0,220,0,0,0,0,282,99.8,0,0,0,9.8,0,2024-06-16T18:00:00,2024-06-16T23:00:00,SW,37,n,984,0,96.4,0,14.9,0,5.2,southwest,Clear Sky,800,c01n,Bahāwalpur,Pakistan,71.6911,29.3544
0,998,2024-06-16:21,1718571600,66.3,0,219,0,0,0,0,282.5,96.8,0,0,0,11.6,0,2024-06-16T21:00:00,2024-06-17T02:00:00,SW,41,n,984,0,93.5,0,14.9,0,6,southwest,Clear Sky,800,c01n,Bahāwalpur,Pakistan,71.6911,29.3544
0,998.5,2024-06-17:00,1718582400,68.8,0,212,0,0,0,0,285,96,0,0,0,9.6,0,2024-06-17T00:00:00,2024-06-17T05:00:00,SSW,48,n,985,0,91.2,0,14.9,0,5.1,south-southwest,Clear Sky,800,c01n,Bahāwalpur,Pakistan,71.6911,29.3544
491.7766,1000,2024-06-17:03,1718593200,69.5,3.4,213,522.16,95.36,0,0,284.3,103.9,0,0,0,20.5,784.11,2024-06-17T03:00:00,2024-06-17T08:00:00,SSW,41,d,986.5,0,97.2,0,14.9,0,10.3,south-southwest,Clear Sky,800,c01d,Bahāwalpur,Pakistan,71.6911,29.3544
935.3486,999.5,2024-06-17:06,1718604000,70.6,10.3,220,994.56,123,0,0,282,117,0,0,0,25,923.18,2024-06-17T06:00:00,2024-06-17T11:00:00,SW,32,d,985.5,0,106.6,0,14.9,0,12.2,southwest,Clear Sky,800,c01d,Bahāwalpur,Pakistan,71.6911,29.3544
891.1968,997,2024-06-17:09,1718614800,68.1,9.3,220,942.44,120.48,0,0,282.3,121.3,0,0,0,23.5,911.99,2024-06-17T09:00:00,2024-06-17T14:00:00,SW,25,d,983.5,0,112.3,0,14.9,0,10.9,southwest,Clear Sky,800,c01d,Bahāwalpur,Pakistan,71.6911,29.3544
385.1775,995,2024-06-17:12,1718625600,66.2,2.6,216,405.73,85.96,0,0,281.8,118.5,0,0,0,20.7,727.4,2024-06-17T12:00:00,2024-06-17T17:00:00,SW,24,d,981.5,0,111.4,0,14.9,0,10.1,southwest,Clear Sky,800,c01d,Bahāwalpur,Pakistan,71.6911,29.3544
0,995.5,2024-06-17:15,1718636400,65.3,0,212,0,0,0,0,284,108.5,0,0,0,15,0,2024-06-17T15:00:00,2024-06-17T20:00:00,SSW,29,n,982,0,103.8,0,14.9,0,5.6,south-southwest,Clear Sky,800,c01n,Bahāwalpur,Pakistan,71.6911,29.3544
0,996.5,2024-06-17:18,1718647200,66.7,0,205,0,0,0,0,285,102.8,0,0,0,10.8,0,2024-06-17T18:00:00,2024-06-17T23:00:00,SSW,36,n,983,0,98.3,0,14.9,0,5.6,south-southwest,Clear Sky,800,c01n,Bahāwalpur,Pakistan,71.6911,29.3544
0,996.5,2024-06-17:21,1718658000,67.8,0,215,0,0,0,0,285.3,100.1,0,0,0,13.2,0,2024-06-17T21:00:00,2024-06-18T02:00:00,SW,41,n,982.5,0,95.3,0,14.9,0,6.7,southwest,Clear Sky,800,c01n,Bahāwalpur,Pakistan,71.6911,29.3544
0,996.5,2024-06-18:00,1718668800,70.4,0,214,0,0,0,0,284.8,100.4,0,0,0,14.5,0,2024-06-18T00:00:00,2024-06-18T05:00:00,SW,47,n,982.5,0,93.7,0,14.9,0,7.4,southwest,Clear Sky,800,c01n,Bahāwalpur,Pakistan,71.6911,29.3544
487.2182,998,2024-06-18:03,1718679600,73.5,3.4,221,521.45,95.3,0,0,286.3,109,0,0,0,22.7,783.72,2024-06-18T03:00:00,2024-06-18T08:00:00,SW,46,d,984,0,97.8,0,14.9,0,11.4,southwest,Clear Sky,800,c01d,Bahāwalpur,Pakistan,71.6911,29.3544
940.1346,997,2024-06-18:06,1718690400,68,10.3,225,994.18,122.97,0,0,284,114.8,0,0,0,25.2,922.99,2024-06-18T06:00:00,2024-06-18T11:00:00,SW,29,d,983.5,0,107,0,14.9,0,12.1,southwest,Clear Sky,800,c01d,Bahāwalpur,Pakistan,71.6911,29.3544
897.5689,994,2024-06-18:09,1718701200,63.9,9.3,224,942.76,120.49,0,0,287,118.6,0,0,0,22.5,911.96,2024-06-18T09:00:00,2024-06-18T14:00:00,SW,21,d,980.5,0,113.3,0,14.9,0,10.4,southwest,Clear Sky,800,c01d,Bahāwalpur,Pakistan,71.6911,29.3544
389.07028,992,2024-06-18:12,1718712000,60.6,2.6,219,406.58,86.02,0,0,286,115.4,0,0,0,21.3,727.8,2024-06-18T12:00:00,2024-06-18T17:00:00,SW,19,d,978.5,0,112.7,0,14.9,0,10.4,southwest,Clear Sky,800,c01d,Bahāwalpur,Pakistan,71.6911,29.3544
0,992.5,2024-06-18:15,1718722800,62.3,0,213,0,0,0,0,287,106.6,0,0,0,14.2,0,2024-06-18T15:00:00,2024-06-18T20:00:00,SSW,26,n,979,0,104,0,14.9,0,5,south-southwest,Clear Sky,800,c01n,Bahāwalpur,Pakistan,71.6911,29.3544
0,993.5,2024-06-18:18,1718733600,66.3,0,207,0,0,0,0,287.5,103,0,0,0,13.5,0,2024-06-18T18:00:00,2024-06-18T23:00:00,SSW,35,n,979.5,0,98.7,0,14.9,0,7,south-southwest,Clear Sky,800,c01n,Bahāwalpur,Pakistan,71.6911,29.3544
0,993,2024-06-18:21,1718744400,70.1,0,215,0,0,0,0,286.8,102.5,0,0,0,12.3,0,2024-06-18T21:00:00,2024-06-19T02:00:00,SW,44,n,979.5,0,95.6,0,14.9,0,6.1,southwest,Clear Sky,800,c01n,Bahāwalpur,Pakistan,71.6911,29.3544
0,993,2024-06-19:00,1718755200,73.5,0,221,0,0,0,0,287.8,102.9,0,0,0,17.1,0,2024-06-19T00:00:00,2024-06-19T05:00:00,SW,53,n,979.5,0,93.1,0,14.9,0,8.7,southwest,Clear Sky,800,c01n,Bahāwalpur,Pakistan,71.6911,29.3544
488.36765,994.5,2024-06-19:03,1718766000,71.4,3.4,217,520.71,95.23,0,0,289.3,103.5,0,0,0,21.1,783.32,2024-06-19T03:00:00,2024-06-19T08:00:00,SW,46,d,980.5,0,95.5,0,14.9,0,10.4,southwest,Clear Sky,800,c01d,Bahāwalpur,Pakistan,71.6911,29.3544
934.4725,994,2024-06-19:06,1718776800,70.9,10.3,212,993.78,122.94,0,0,286.8,114.1,0,0,0,19.8,922.8,2024-06-19T06:00:00,2024-06-19T11:00:00,SSW,35,d,980,0,104.1,0,14.9,0,9.2,south-southwest,Clear Sky,800,c01d,Bahāwalpur,Pakistan,71.6911,29.3544
895.80817,988.4,2024-06-19:09,1718787600,65.6,9.3,209,943.07,120.49,0,0,287.3,118.8,0,0,0,10.1,911.92,2024-06-19T09:00:00,2024-06-19T14:00:00,SSW,23,d,977,0,112.2,0,14.9,0,11.2,south-southwest,Clear Sky,800,c01d,Bahāwalpur,Pakistan,71.6911,29.3544
388.9868,986.4,2024-06-19:12,1718798400,62.7,2.6,191,407.4,86.09,0,0,289,117.8,0,0,0,10.5,728.18,2024-06-19T12:00:00,2024-06-19T17:00:00,S,20,d,975,0,113.5,0,14.9,0,11.8,south,Clear Sky,800,c01d,Bahāwalpur,Pakistan,71.6911,29.3544
0,987,2024-06-19:15,1718809200,63.1,0,184,0,0,0,0,292,111.6,0,0,0,22.6,0,2024-06-19T15:00:00,2024-06-19T20:00:00,S,24,n,975.5,0,107.7,0,14.9,0,15.2,south,Clear Sky,800,c01n,Bahāwalpur,Pakistan,71.6911,29.3544
0,1001,2024-06-14:18,1718388000,77.6,0,222,0,0,0,0,285.3,101.2,26,0,0,20,0,2024-06-14T18:00:00,2024-06-14T23:00:00,SW,71,n,998.5,0,88.2,0,14.9,0,8.1,southwest,Few clouds,801,c02n,Hyderabad,Pakistan,68.3578,25.396
0,1000,2024-06-14:21,1718398800,78.5,0,226,0,0,0,0,287.3,98.8,52,0,0,16.8,0,2024-06-14T21:00:00,2024-06-15T02:00:00,SW,79,n,997.5,0,85.8,0,14.9,0,6.9,southwest,Scattered clouds,802,c02n,Hyderabad,Pakistan,68.3578,25.396
0,1000,2024-06-15:00,1718409600,78.4,0,217,0,0,0,0,290.8,97.7,61,0,0,15.7,0,2024-06-15T00:00:00,2024-06-15T05:00:00,SW,80,n,997.5,0,85.3,0,14.9,0,6.3,southwest,Scattered clouds,802,c02n,Hyderabad,Pakistan,68.3578,25.396
424.16968,1001.5,2024-06-15:03,1718420400,78.8,3,220,460.42,90.84,0,0,287.8,102.8,59,0,0,21.7,755.08,2024-06-15T03:00:00,2024-06-15T08:00:00,SW,74,d,999.5,0,88.1,0,14.9,0,9,southwest,Scattered clouds,802,c02d,Hyderabad,Pakistan,68.3578,25.396
906.1947,1001,2024-06-15:06,1718431200,77.1,10,218,978.68,122.63,0,0,284.8,110.5,52,0,0,23,919.29,2024-06-15T06:00:00,2024-06-15T11:00:00,SW,56,d,998.5,0,95.3,0,14.9,0,9.2,southwest,Scattered clouds,802,c02d,Hyderabad,Pakistan,68.3578,25.396
902.36163,998.5,2024-06-15:09,1718442000,74.5,9.8,227,968.2,122.13,0,0,285.5,117.7,42,0,0,21.9,917.04,2024-06-15T09:00:00,2024-06-15T14:00:00,SW,40,d,996,0,103.5,0,14.9,0,8.6,southwest,Few clouds,801,c02d,Hyderabad,Pakistan,68.3578,25.396
407.05087,997.5,2024-06-15:12,1718452800,75.1,2.8,225,437.15,88.92,0,0,283,116.3,41,0,0,21.7,743.39,2024-06-15T12:00:00,2024-06-15T17:00:00,SW,43,d,995,0,101.8,0,14.9,0,8.5,southwest,Few clouds,801,c02d,Hyderabad,Pakistan,68.3578,25.396
0,999.5,2024-06-15:15,1718463600,75.1,0,233,0,0,0,0,284.3,106.6,31,0,0,19.5,0,2024-06-15T15:00:00,2024-06-15T20:00:00,SW,54,n,997,0,94.4,0,14.9,0,8.2,southwest,Few clouds,801,c02n,Hyderabad,Pakistan,68.3578,25.396
0,1001,2024-06-15:18,1718474400,76.5,0,234,0,0,0,0,284,100.3,0,0,0,19,0,2024-06-15T18:00:00,2024-06-15T23:00:00,SW,68,n,998.5,0,88.4,0,14.9,0,7.2,southwest,Clear Sky,800,c01n,Hyderabad,Pakistan,68.3578,25.396
0,1000.5,2024-06-15:21,1718485200,78.3,0,207,0,0,0,0,284.3,98.1,30,0,0,14.1,0,2024-06-15T21:00:00,2024-06-16T02:00:00,SSW,79,n,998,0,85.6,0,14.9,0,5.9,south-southwest,Few clouds,801,c02n,Hyderabad,Pakistan,68.3578,25.396
0,1001,2024-06-16:00,1718496000,79.2,0,217,0,0,0,0,287.3,98,60,0,0,16.6,0,2024-06-16T00:00:00,2024-06-16T05:00:00,SW,83,n,998.5,0,84.9,0,14.9,0,6.8,southwest,Scattered clouds,802,c02n,Hyderabad,Pakistan,68.3578,25.396
423.40427,1002.5,2024-06-16:03,1718506800,78.6,3,224,459.73,90.77,0,0,286.5,102.9,54,0,0,17.6,754.65,2024-06-16T03:00:00,2024-06-16T08:00:00,SW,73,d,1000,0,88.3,0,14.9,0,7.2,southwest,Scattered clouds,802,c02d,Hyderabad,Pakistan,68.3578,25.396
907.9546,1002,2024-06-16:06,1718517600,75.9,10,212,978.21,122.6,0,0,283.8,111.2,46,0,0,19.2,919.06,2024-06-16T06:00:00,2024-06-16T11:00:00,SSW,51,d,999.5,0,97.1,0,14.9,0,7.3,south-southwest,Scattered clouds,802,c02d,Hyderabad,Pakistan,68.3578,25.396
903.9711,999.5,2024-06-16:09,1718528400,74.2,9.8,220,968.45,122.12,0,0,282.5,119.3,35,0,0,16.8,916.98,2024-06-16T09:00:00,2024-06-16T14:00:00,SW,38,d,997,0,105,0,14.9,0,5.9,southwest,Few clouds,801,c02d,Hyderabad,Pakistan,68.3578,25.396
410.58615,998,2024-06-16:12,1718539200,71.8,2.8,221,438.05,88.98,0,0,279.5,116.3,31,53,0,15.3,743.76,2024-06-16T12:00:00,2024-06-16T17:00:00,SW,35,d,995.5,0,105,0,14.9,0,6,southwest,Scattered clouds,802,c02d,Hyderabad,Pakistan,68.3578,25.396
0,999.5,2024-06-16:15,1718550000,76.7,0,233,0,0,0,0,282,111,0,0,0,23.1,0,2024-06-16T15:00:00,2024-06-16T20:00:00,SW,54,n,997,0,96.1,0,14.9,0,9.7,southwest,Clear Sky,800,c01n,Hyderabad,Pakistan,68.3578,25.396
0,1001.5,2024-06-16:18,1718560800,77.1,0,226,0,0,0,0,280.8,102,0,0,0,20.7,0,2024-06-16T18:00:00,2024-06-16T23:00:00,SW,68,n,999,0,89.1,0,14.9,0,8.1,southwest,Clear Sky,800,c01n,Hyderabad,Pakistan,68.3578,25.396
0,1001,2024-06-16:21,1718571600,78,0,227,0,0,0,0,280,98.6,41,0,0,17.4,0,2024-06-16T21:00:00,2024-06-17T02:00:00,SW,77,n,998.5,0,86.1,0,14.9,0,7,southwest,Few clouds,801,c02n,Hyderabad,Pakistan,68.3578,25.396
0,1001,2024-06-17:00,1718582400,77.4,0,224,0,0,0,0,279.8,96.1,44,0,0,16.3,0,2024-06-17T00:00:00,2024-06-17T05:00:00,SW,78,n,999,0,85,0,14.9,0,6.8,southwest,Scattered clouds,802,c02n,Hyderabad,Pakistan,68.3578,25.396
424.82404,1002.5,2024-06-17:03,1718593200,77.1,3,218,459,90.71,0,0,276.3,100.6,34,0,0,19.7,754.21,2024-06-17T03:00:00,2024-06-17T08:00:00,SW,70,d,1000,0,88.1,0,14.9,0,8.1,southwest,Few clouds,801,c02d,Hyderabad,Pakistan,68.3578,25.396
909.12976,1002,2024-06-17:06,1718604000,75.1,10,215,977.74,122.56,0,0,275.5,109.7,46,17,0,22,918.85,2024-06-17T06:00:00,2024-06-17T11:00:00,SW,50,d,1000,0,96.8,0,14.9,0,8.7,southwest,Scattered clouds,802,c02d,Hyderabad,Pakistan,68.3578,25.396
902.39685,1000,2024-06-17:09,1718614800,74.9,9.8,217,968.7,122.12,0,0,276,118,23,0,0,21.7,916.92,2024-06-17T09:00:00,2024-06-17T14:00:00,SW,41,d,997.5,0,103.3,0,14.9,0,8.4,southwest,Few clouds,801,c02d,Hyderabad,Pakistan,68.3578,25.396
409.81223,998.5,2024-06-17:12,1718625600,73.5,2.8,221,438.92,89.05,0,0,274,115.1,18,0,0,21.4,744.12,2024-06-17T12:00:00,2024-06-17T17:00:00,SW,40,d,996,0,102.5,0,14.9,0,8.6,southwest,Few clouds,801,c02d,Hyderabad,Pakistan,68.3578,25.396
0,1000,2024-06-17:15,1718636400,73,0,230,0,0,0,0,278.8,103.4,0,0,0,21.3,0,2024-06-17T15:00:00,2024-06-17T20:00:00,SW,51,n,997.5,0,93.9,0,14.9,0,9,southwest,Clear Sky,800,c01n,Hyderabad,Pakistan,68.3578,25.396
0,1001.5,2024-06-17:18,1718647200,76.2,0,230,0,0,0,0,277.5,99.3,15,0,0,21.3,0,2024-06-17T18:00:00,2024-06-17T23:00:00,SW,68,n,999,0,88.1,0,14.9,0,8.6,southwest,Few clouds,801,c02n,Hyderabad,Pakistan,68.3578,25.396
0,1000.5,2024-06-17:21,1718658000,77.5,0,228,0,0,0,0,279.3,97.1,43,0,0,18.3,0,2024-06-17T21:00:00,2024-06-18T02:00:00,SW,77,n,998,0,85.6,0,14.9,0,7.7,southwest,Few clouds,801,c02n,Hyderabad,Pakistan,68.3578,25.396
0,999.5,2024-06-18:00,1718668800,77.3,0,222,0,0,0,0,281.3,95.2,49,0,0,18.5,0,2024-06-18T00:00:00,2024-06-18T05:00:00,SW,79,n,997.5,0,84.6,0,14.9,0,7.8,southwest,Scattered clouds,802,c02n,Hyderabad,Pakistan,68.3578,25.396
424.5764,1001,2024-06-18:03,1718679600,76.6,2.9,221,458.24,90.64,0,0,284.8,99.8,45,0,0,23.5,753.76,2024-06-18T03:00:00,2024-06-18T08:00:00,SW,69,d,998.5,0,88.1,0,14.9,0,9.8,southwest,Scattered clouds,802,c02d,Hyderabad,Pakistan,68.3578,25.396
907.90295,1000,2024-06-18:06,1718690400,75.5,10,219,977.27,122.53,0,0,278.3,110.9,27,0,0,26.4,918.64,2024-06-18T06:00:00,2024-06-18T11:00:00,SW,50,d,997.5,0,97.3,0,14.9,0,10.7,southwest,Few clouds,801,c02d,Hyderabad,Pakistan,68.3578,25.396
900.4944,997.5,2024-06-18:09,1718701200,75.6,9.8,223,968.95,122.12,0,0,276.5,118.9,33,0,0,27.4,916.86,2024-06-18T09:00:00,2024-06-18T14:00:00,SW,42,d,995,0,103.2,0,14.9,0,11.1,southwest,Few clouds,801,c02d,Hyderabad,Pakistan,68.3578,25.396
409.83298,996,2024-06-18:12,1718712000,74.2,2.8,224,439.76,89.11,0,0,275,113.7,19,0,0,27.2,744.48,2024-06-18T12:00:00,2024-06-18T17:00:00,SW,43,d,994,0,100.8,0,14.9,0,10.8,southwest,Few clouds,801,c02d,Hyderabad,Pakistan,68.3578,25.396
0,997.5,2024-06-18:15,1718722800,75.3,0,222,0,0,0,0,279.3,104,0,0,0,23.9,0,2024-06-18T15:00:00,2024-06-18T20:00:00,SW,58,n,995,0,92.2,0,14.9,0,9.8,southwest,Clear Sky,800,c01n,Hyderabad,Pakistan,68.3578,25.396
0,999,2024-06-18:18,1718733600,76.8,0,222,0,0,0,0,280.5,99.2,44,0,0,23,0,2024-06-18T18:00:00,2024-06-18T23:00:00,SW,71,n,996.5,0,87.4,0,14.9,0,9.6,southwest,Scattered clouds,802,c02n,Hyderabad,Pakistan,68.3578,25.396
0,997,2024-06-18:21,1718744400,77.4,0,223,0,0,0,0,280.3,97.5,48,0,0,21,0,2024-06-18T21:00:00,2024-06-19T02:00:00,SW,76,n,994.5,0,85.9,0,14.9,0,8.7,southwest,Scattered clouds,802,c02n,Hyderabad,Pakistan,68.3578,25.396
0,996,2024-06-19:00,1718755200,77.8,0,220,0,0,0,0,282.3,96.4,49,0,0,21.6,0,2024-06-19T00:00:00,2024-06-19T05:00:00,SW,79,n,993.5,0,85,0,14.9,0,9.1,southwest,Scattered clouds,802,c02n,Hyderabad,Pakistan,68.3578,25.396
375.5345,996.5,2024-06-19:03,1718766000,77,1.9,223,457.45,90.56,0,0,282.5,100.3,63,0,0,27.4,753.29,2024-06-19T03:00:00,2024-06-19T08:00:00,SW,70,d,994,0,88,53,14.9,0,11.4,southwest,Scattered clouds,802,c02d,Hyderabad,Pakistan,68.3578,25.396
905.4493,996,2024-06-19:06,1718776800,76.2,10,221,976.8,122.49,0,0,283,111.3,45,0,0,28.7,918.44,2024-06-19T06:00:00,2024-06-19T11:00:00,SW,52,d,994,0,96.8,0,14.9,0,11.7,southwest,Scattered clouds,802,c02d,Hyderabad,Pakistan,68.3578,25.396
920.0674,984.3,2024-06-19:09,1718787600,65.9,9.7,218,969.2,122.13,0,0,280.5,116.1,0,0,0,16.4,916.81,2024-06-19T09:00:00,2024-06-19T14:00:00,SW,25,d,983,0,109.6,1,14.9,5,18.9,southwest,Few clouds,801,c02d,Hyderabad,Pakistan,68.3578,25.396
417.27014,983.3,2024-06-19:12,1718798400,67.1,2.8,210,440.57,89.17,0,0,281.3,114.1,0,0,0,19,744.82,2024-06-19T12:00:00,2024-06-19T17:00:00,SSW,28,d,982,0,107.2,0,14.9,0,21.3,south-southwest,Clear Sky,800,c01d,Hyderabad,Pakistan,68.3578,25.396
0,985.3,2024-06-19:15,1718809200,71.6,0,212,0,0,0,0,283.8,100,0,0,0,28.4,0,2024-06-19T15:00:00,2024-06-19T20:00:00,SSW,51,n,984,0,92.4,1,14.9,5,22.2,south-southwest,Few clouds,801,c02n,Hyderabad,Pakistan,68.3578,25.396
0,1009,2024-06-14:18,1718388000,43.8,0,24,0,0,0,0,306,62.7,0,0,0,13.1,0,2024-06-14T18:00:00,2024-06-14T23:00:00,NNE,50,n,775,0,62.7,0,14.9,2,7.5,north-northeast,Clear Sky,800,c01n,Tāl,Pakistan,72.4258,35.2227
0,1008,2024-06-14:21,1718398800,42.7,0,24,0,0,0,0,304.8,61.5,0,0,0,13.3,0,2024-06-14T21:00:00,2024-06-15T02:00:00,NNE,50,n,774,0,61.5,0,14.9,0,7.8,north-northeast,Clear Sky,800,c01n,Tāl,Pakistan,72.4258,35.2227
2.3100002,1008.5,2024-06-15:00,1718409600,40.7,0,22,0.16,2.15,0,0,305.5,61.1,0,0,0,13.8,0.59,2024-06-15T00:00:00,2024-06-15T05:00:00,NNE,47,n,774,0,61.1,0,14.9,0,8,north-northeast,Clear Sky,800,c01n,Tāl,Pakistan,72.4258,35.2227
547.46,1010,2024-06-15:03,1718420400,47.8,3.6,128,547.46,95.08,0,0,304.8,66.9,25,38,0,10.4,802.73,2024-06-15T03:00:00,2024-06-15T08:00:00,SE,48,d,775.5,0,68.2,0,14.9,0,4,southeast,Scattered clouds,802,c02d,Tāl,Pakistan,72.4258,35.2227
958.0365,1009,2024-06-15:06,1718431200,51.3,10.1,213,988.22,119.82,0,0,299.8,73.1,0,0,0,12.5,928.47,2024-06-15T06:00:00,2024-06-15T11:00:00,SSW,45,d,775,0,73.9,0,14.9,0,6.9,south-southwest,Clear Sky,800,c01d,Tāl,Pakistan,72.4258,35.2227
201.66463,1007,2024-06-15:09,1718442000,48,3,231,930.9,117.12,0,0,299.5,76.1,22,80,0,11.9,916.21,2024-06-15T09:00:00,2024-06-15T14:00:00,SW,36,d,774,0,77,96,13.3,100,6.4,southwest,Overcast clouds,804,c04d,Tāl,Pakistan,72.4258,35.2227
407.89844,1007,2024-06-15:12,1718452800,49.2,2,278,418.51,85.22,0,0,300.3,73.5,0,0,0,8.4,743,2024-06-15T12:00:00,2024-06-15T17:00:00,W,41,d,774,0,74.5,35,14.9,100,3.9,west,Overcast clouds,804,c04d,Tāl,Pakistan,72.4258,35.2227
0,1008,2024-06-15:15,1718463600,49.8,0,15,0,0,0,0,298.3,65.9,0,6,0,10.8,0,2024-06-15T15:00:00,2024-06-15T20:00:00,NNE,54,n,774.5,0,67,27,14.9,67,6.4,north-northeast,Scattered clouds,802,c02n,Tāl,Pakistan,72.4258,35.2227
0,1008.5,2024-06-15:18,1718474400,44.7,0,19,0,0,0,0,298,64.8,0,0,0,13.4,0,2024-06-15T18:00:00,2024-06-15T23:00:00,NNE,48,n,775,0,64.8,0,14.9,13,7.6,north-northeast,Few clouds,801,c02n,Tāl,Pakistan,72.4258,35.2227
0,1008.5,2024-06-15:21,1718485200,43.7,0,22,0,0,0,0,295.3,63.7,0,0,0,13.9,0,2024-06-15T21:00:00,2024-06-16T02:00:00,NNE,48,n,774.5,0,63.7,0,14.9,5,8.1,north-northeast,Clear Sky,800,c01n,Tāl,Pakistan,72.4258,35.2227
2.15,1009,2024-06-16:00,1718496000,42.5,0,21,0.14,2.01,0,0,296.3,63,0,0,0,14.3,0.47,2024-06-16T00:00:00,2024-06-16T05:00:00,NNE,47,n,775,0,63,0,14.9,7,8.4,north-northeast,Few clouds,801,c02n,Tāl,Pakistan,72.4258,35.2227
546.92,1010,2024-06-16:03,1718506800,48.1,3.6,18,546.92,95.03,0,0,294.3,69.9,0,0,0,11.5,802.42,2024-06-16T03:00:00,2024-06-16T08:00:00,NNE,44,d,776,0,71.1,0,14.9,0,3.3,north-northeast,Clear Sky,800,c01d,Tāl,Pakistan,72.4258,35.2227
957.0719,1009,2024-06-16:06,1718517600,52.1,10.1,218,987.95,119.8,0,0,292.3,77,5,0,0,12.7,928.29,2024-06-16T06:00:00,2024-06-16T11:00:00,SW,41,d,776,0,77.6,0,14.9,0,7,southwest,Clear Sky,800,c01d,Tāl,Pakistan,72.4258,35.2227
930.4858,1007.5,2024-06-16:09,1718528400,47.5,8.2,238,931.3,117.13,0,0,292.5,79.3,0,38,0,10.8,916.17,2024-06-16T09:00:00,2024-06-16T14:00:00,WSW,32,d,775.5,0,80,13,14.9,73,5.4,west-southwest,Overcast clouds,804,c04d,Tāl,Pakistan,72.4258,35.2227
406.73233,1006.5,2024-06-16:12,1718539200,50.9,2.7,282,419.46,85.29,0,0,290,77.2,0,0,0,8.6,743.42,2024-06-16T12:00:00,2024-06-16T17:00:00,WNW,39,d,774.5,0,77.8,0,14.9,0,4.7,west-northwest,Clear Sky,800,c01d,Tāl,Pakistan,72.4258,35.2227
0,1008.5,2024-06-16:15,1718550000,49.3,0,8,0,0,0,0,292.3,68.2,0,0,0,16.2,0,2024-06-16T15:00:00,2024-06-16T20:00:00,N,49,n,775.5,0,69.3,47,14.9,100,7.2,north,Overcast clouds,804,c04n,Tāl,Pakistan,72.4258,35.2227
0,1008.5,2024-06-16:18,1718560800,44.1,0,21,0,0,0,0,290.5,66.5,0,0,0,13.7,0,2024-06-16T18:00:00,2024-06-16T23:00:00,NNE,42,n,775.5,0,68,49,14.9,100,7.9,north-northeast,Overcast clouds,804,c04n,Tāl,Pakistan,72.4258,35.2227
0,1008,2024-06-16:21,1718571600,42.6,0,22,0,0,0,0,293.8,65.4,0,0,0,14.8,0,2024-06-16T21:00:00,2024-06-17T02:00:00,NNE,41,n,774.5,0,67.1,33,10.8,99,8.7,north-northeast,Overcast clouds,804,c04n,Tāl,Pakistan,72.4258,35.2227
1.9340266,1008.5,2024-06-17:00,1718582400,42.4,0,17,0.12,1.83,0,0,296.5,64.4,0,0,0,14.3,0.33,2024-06-17T00:00:00,2024-06-17T05:00:00,NNE,42,n,775,0,66.1,57,14.9,100,8.2,north-northeast,Overcast clouds,804,c04n,Tāl,Pakistan,72.4258,35.2227
546.34,1009.5,2024-06-17:03,1718593200,48.7,3.6,6,546.34,94.98,0,0,297,71.4,0,38,0,14.3,802.09,2024-06-17T03:00:00,2024-06-17T08:00:00,N,43,d,776,0,72.5,0,14.9,11,6.3,north,Few clouds,801,c02d,Tāl,Pakistan,72.4258,35.2227
987.66,1009,2024-06-17:06,1718604000,50.4,10.1,243,987.66,119.77,0.001,15,296,77.3,30,4,0,6.7,928.12,2024-06-17T06:00:00,2024-06-17T11:00:00,WSW,38,d,776,0,78,0,14.9,52,2.2,west-southwest,Scattered clouds,802,c02d,Tāl,Pakistan,72.4258,35.2227
884.3051,1009.5,2024-06-17:09,1718614800,54.1,7.1,305,931.68,117.13,0.002,15,297.8,73.9,4,0,0,9,916.14,2024-06-17T09:00:00,2024-06-17T14:00:00,NW,49,d,776,0,74.5,31,11,100,3.9,northwest,Overcast clouds,804,c04d,Tāl,Pakistan,72.4258,35.2227
406.83453,1008,2024-06-17:12,1718625600,52.4,2.6,314,420.36,85.36,0.001,15,294.5,72.6,0,4,0,6.6,743.82,2024-06-17T12:00:00,2024-06-17T17:00:00,NW,48,d,775,0,73.3,0,14.9,11,3,northwest,Few clouds,801,c02d,Tāl,Pakistan,72.4258,35.2227
0,1008.5,2024-06-17:15,1718636400,50,0,18,0,0,0,0,292,66.7,0,4,0,10.4,0,2024-06-17T15:00:00,2024-06-17T20:00:00,NNE,53,n,775,0,67.8,0,10.4,10,6.1,north-northeast,Few clouds,801,c02n,Tāl,Pakistan,72.4258,35.2227
